2019-04-AC-HMGQZX-4046,1149,1557,涂,tú,[名],1,道路。通「塗」、「途」。,《戰國策．趙策三》：「魯人投其籥，不果納，不得入於魯，將之薛，假涂於鄒。」,《漢書．卷二二．禮樂志》：「大朱涂廣，夷石為堂。」,,
2019-04-AC-HMGQZX-4049,205,3179,荼,(一)tú,[名],2,茅、蘆的白花。,《詩經．鄭風．出其東門》：「出其闉闍，有女如荼。」,,,
2019-04-AC-HMGQZX-4054,5301,526,徒,tú,[動],0,步行。,《易經．賁卦．初九》：「賁其趾，舍車而徒。」,,,
2019-04-AC-HMGQZX-4055,5301,526,徒,tú,[名],1,步卒、兵卒。,《詩經．魯頌．閟宮》：「公徒三萬。」,《左傳．隱公四年》：「諸侯之師，敗鄭徒兵，取其禾而還。」,,
2019-04-AC-HMGQZX-4058,5301,526,徒,tú,[名],4,門人、弟子。如：「學徒」、「門徒」、「徒弟」。,《論語．先進》：「非吾徒也。小子鳴鼓而攻之，可也。」,,,
2019-04-AC-HMGQZX-4061,5301,526,徒,tú,[副],1,但、僅。如：「徒增煩惱」。,《孟子．公孫丑上》：「非徒無益，而又害之。」,漢．曹操〈讓縣自明本志令〉：「孤非徒對諸君說此也，常以語妻妾，皆令深知此意。」,,
2019-04-AC-HMGQZX-4062,5301,526,徒,tú,[副],2,白白的、平白。如：「徒然」、「徒勞無功」、「徒託空言」。,漢．無名氏〈長歌行〉：「少小不努力，老大徒傷悲。」,,,
2019-04-AC-HMGQZX-4063,5301,526,徒,tú,[副],3,卻、竟然。,《莊子．天地》：「吾聞之夫子，事求可，功求成，用力少，見功多者，聖人之道。今徒不然。」,《荀子．子道》：「吾以夫子為無所不知，夫子徒有所不知。」,,
2019-04-AC-HMGQZX-4064,569,2154,屠,(一)tú,[動],1,宰殺牲畜。如：「屠宰」。,《史記．卷九五．樊噲傳》：「舞陽侯樊噲者，沛人也。以屠狗為事，與高祖俱隱。」,,,
2019-04-AC-HMGQZX-4065,569,2154,屠,(一)tú,[動],2,殘殺、殺戮。如：「屠城」。,《史記．卷七．項羽本紀》：「項羽引兵，西屠咸陽。」,,,
2019-04-AC-HMGQZX-4066,569,2154,屠,(一)tú,[名],1,以宰殺牲畜為職業的人。,《史記．卷八六．刺客傳．荊軻傳》：「荊軻既至燕，愛燕之狗屠及善擊筑者高漸離。」,,,
2019-04-AC-HMGQZX-4068,5102,549,土,tǔ,[名],1,地面砂泥等的混合物。如：「泥土」、「黏土」、「黑土」、「積土成山」。,《書經．禹貢》：「厥貢惟土五色。」,,,
2019-04-AC-HMGQZX-4069,5102,549,土,tǔ,[名],2,地域、疆域。如：「國土」、「領土」、「疆土」。,《左傳．隱公十年》：「以王命討不庭，不貪其土。」,,,
2019-04-AC-HMGQZX-4070,5102,549,土,tǔ,[名],3,鄉里。如：「故土」。,《後漢書．卷四七．班超傳》：「超自以久在絕域，年老思土。」,唐．劉威〈旅懷〉詩：「老將何面還吾土，夢有驚魂在楚鄉。」,,
2019-04-AC-HMGQZX-4077,1116,1588,吐,(一)tǔ,[動],2,發出、說出。如：「吐露」、「堅不吐實」、「一吐為快」。,唐．白居易〈慈烏夜啼〉詩：「慈烏失其母，啞啞吐哀音。」,,,
2019-04-AC-HMGQZX-4079,1116,1588,吐,(一)tǔ,[動],4,摒棄、拋棄。,《左傳．僖公五年》：「若晉取虞，而明德以薦馨香，神其吐之乎？」,,,
2019-04-AC-HMGQZX-4080,1116,1588,吐,(一)tǔ,[名],0,文詞、言詞。如：「吐屬典雅」。,《南史．卷五二．梁宗室傳下．始興忠武王憺傳》：「暎弟曄字通明，美姿容，善談吐。」,,,
2019-04-AC-HMGQZX-4086,358,2596,拖,tuō,[動],2,垂著、搭著。如：「拖著兩條大辮子。,唐．溫庭筠〈張靜婉採蓮歌〉：「蘭膏墜髮紅玉春，燕釵拖頸拋盤雲。」,,,
2019-04-AC-HMGQZX-4092,1926,1133,托,tuō,[動],5,寄託。通「託」。如：「托兒所」。,宋．辛棄疾〈瑞鶴仙．雁霜寒透幕〉詞：「瑤池舊約，鱗鴻更仗誰托？」,,,
2019-04-AC-HMGQZX-4098,1107,1595,它,(三)tuó,[名],0,橐它：駱駝。,《漢書．卷九六．西域傳上．鄯善國傳》：「民隨畜牧逐水草，有驢馬，多橐它。」,,,
2019-04-AC-HMGQZX-4099,366,2576,佗,(二)tuó,[動],0,負荷。,《漢書．卷六九．趙充國傳》：「以一馬自佗負三十日食。」,,,
2019-04-AC-HMGQZX-4100,103,3904,沱,tuó,[名],1,水灣，多用於地名。如：「朱家沱」、「石盤沱」。,周．庾信〈將命使北始渡瓜步江詩〉：「輴軒臨磧岸，旌節映江沱。」,,,
2019-04-AC-HMGQZX-4103,103,3904,沱,tuó,[形],2,流淚的樣子。,《易經．離卦．象曰》：「出涕沱若，戚嗟若。」,,,
2019-04-AC-HMGQZX-4110,36,4887,酡,tuó,[動],0,因飲酒而臉色泛紅。,宋．陸游〈題嚴州王秀才山水枕屏〉詩：「驛亭沃酒醉臉酡，長笛腰鼓雜巴歌。」,,,
2019-04-AC-HMGQZX-4112,142,3567,橐,tuó,[名],1,袋子。如：「囊橐充盈」。,《戰國策．秦策一》：「負書擔橐。」,,,
2019-04-AC-HMGQZX-4113,142,3567,橐,tuó,[名],2,古代冶煉時，用於鼓風的器具，即風箱。,《淮南子．本經》：「鼓橐吹埵，以銷銅鐵。」,魏．曹丕〈劍銘〉：「五色充鑪，巨橐自鼓。」,,
2019-04-AC-HMGQZX-4114,142,3567,橐,tuó,[動],0,用袋子裝藏。,漢．王充《論衡．書虛》：「吳王夫差殺伍子胥，煮之於鑊，乃以鴟夷橐投之於江。」,清．徐珂《清稗類鈔．鑒賞類．許四山藏乳彝》：「掘之，得一銅器……乃橐以入城。」,,
2019-04-AC-HMGQZX-4116,264,2922,妥,tuǒ,[副],1,穩當、周全。如：「妥當」、「妥善安排」、「妥為照料」。,《新唐書．卷一九七．循吏傳．韋仁壽傳》：「於是官得其人，民去歎愁，就妥定。」,,,
2019-04-AC-HMGQZX-4120,264,2922,妥,tuǒ,[動],2,掉落、垂下。,宋．石孝友〈點絳脣．日薄風遲〉詞：「日薄風遲，柳眠無力花枝妥。」,,,
2019-04-AC-HMGQZX-4125,39,4841,柝,tuò,[動],0,開拓。,《淮南子．原道》：「廓四方，柝八極。」,漢．王符《潛夫論．救邊》：「武皇帝攘夷柝境，面數千里。」,,
2019-04-AC-HMGQZX-4127,171,3372,唾,tuò,[動],1,吐口水。有輕視、鄙棄的意思。如：「唾罵」、「唾棄」。,《戰國策．趙策四》：「太后明謂左右：『有復言令長安君為質者，老婦必唾其面。』」,,,
2019-04-AC-HMGQZX-4128,171,3372,唾,tuò,[動],2,吐。,唐．韓愈〈太學博士李君墓誌銘〉：「發且止，唾血數十升以斃。」,,,
2019-04-AC-HMGQZX-4129,4443,612,推,tuī,[動],1,用力往前或往外移動物體。如：「推車」、「推門」。,唐．李白〈襄陽歌〉：「玉山自倒非人推。」,,,
2019-04-AC-HMGQZX-4130,4443,612,推,tuī,[動],2,順著遷移。,《易經．繫辭下》：「寒暑相推而歲成焉。」,,,
2019-04-AC-HMGQZX-4131,4443,612,推,tuī,[動],3,根據已知尋究其他。如：「推算」、「推論」、「以此類推」。,《漢書．卷三六．楚元王劉交傳》：「有意其推本之也。」,,,
2019-04-AC-HMGQZX-4132,4443,612,推,tuī,[動],4,擴充、擴展。如：「推行」、「推銷」、「推廣教育」。,《孟子．公孫丑上》：「推惡惡之心。」,,,
2019-04-AC-HMGQZX-4133,4443,612,推,tuī,[動],5,選擇、荐舉。如：「推選」、「推舉」。,《禮記．儒行》：「推賢而進達之。」,,,
2019-04-AC-HMGQZX-4134,4443,612,推,tuī,[動],6,辭讓、讓與。如：「推讓」。,《史記．卷九二．淮陰侯傳》：「推食食我。」,,,
2019-04-AC-HMGQZX-4135,4443,612,推,tuī,[動],7,藉口、假托。如：「推托」、「推卸」、「推三阻四」。,《警世通言．卷二八．白娘子永鎮雷峰塔》：「又推個事故，卻來白娘子家取傘。」,,,
2019-04-AC-HMGQZX-4136,4443,612,推,tuī,[動],8,尊崇、讚許。如：「推崇」、「推許」。,《晉書．卷四一．劉寔傳》：「天下所共推，則天下士也。」,,,
2019-04-AC-HMGQZX-4142,4617,591,退,tuì,[動],2,畏縮。如：「退縮不前」。,《論語．先進》：「求也退，故進之。」,,,
2019-04-AC-HMGQZX-4143,4617,591,退,tuì,[動],3,謙讓。如：「謙退」、「退讓」。,《晉書．卷三七．宗室列傳．安平獻王孚》：「宣帝執政，常自退損。」,,,
2019-04-AC-HMGQZX-4145,4617,591,退,tuì,[動],5,辭去職務。如：「退休」。,《史記．卷三一．吳太伯世家》：「子胥退而耕於野。」,宋．王安石〈上仁宗皇帝言事書〉：「不敢以其不勝任而輒退之。」,,
2019-04-AC-HMGQZX-4148,4617,591,退,tuì,[動],8,減損、消失、衰減。如：「退燒」、「退色」、「衰退」。,《左傳．昭公三年》：「火中，寒暑乃退。」,,,
2019-04-AC-HMGQZX-4150,184,3300,湍,tuān,[名],0,急流。如：「飛湍」、「奔湍」。,宋．謝靈運〈七里瀨〉詩：「孤客傷逝湍，徒旅苦奔峭。」,,,
2019-04-AC-HMGQZX-4151,184,3300,湍,tuān,[形],0,水流迅急。如：「湍急」、「湍流」。,《孟子．告子上》：「性猶湍水也，決諸東方則東流，決諸西方則西流。」,,,
2019-04-AC-HMGQZX-4152,166,3403,彖,tuàn,[動],0,判斷。,宋．歐陽修〈新營小齋鑿地爐輒成五言三十七韻〉：「魯冊謹會盟，周公彖凶吉。」,,,
2019-04-AC-HMGQZX-4154,825,1842,吞,tūn,[動],1,不加以咀嚼就整個嚥下去。如：「吞服藥丸」、「狼吞虎嚥」、「囫圇吞棗」。,《晉書．卷九五．藝術傳．單道開傳》：「恆服細石子，一吞數枚，日一服，或多或少。」,唐．杜甫〈渼陂行〉：「鼉作鯨吞不復知，惡風白浪何嗟及。」,,
2019-04-AC-HMGQZX-4155,825,1842,吞,tūn,[動],2,兼併、消滅。如：「侵吞」、「獨吞」。,漢．桓寬《鹽鐵論．輕重》：「其後彊吞弱大兼小，并為六國。」,,,
2019-04-AC-HMGQZX-4156,825,1842,吞,tūn,[動],3,包含、容納。如：「氣吞山河」。,宋．范仲淹〈岳陽樓記〉：「銜遠山，吞長江，浩浩湯湯。」,,,
2019-04-AC-HMGQZX-4158,52,4594,暾,tūn,[名],0,早晨初升的太陽。,《楚辭．屈原．九歌．東君》：「暾將出兮東方，照吾檻兮扶桑。」,,,
2019-04-AC-HMGQZX-4159,52,4594,暾,tūn,[形],0,暖、熱。,清．徐珂《清稗類鈔．諫諍類．某侍衛譎諫游畋》：「且戶灶銜接，炎暾之盛，十倍京師。」,,,
2019-04-AC-HMGQZX-4160,1606,1278,屯,(一)tún,[動],1,聚集、儲存。如：「屯集」、「屯積」、「聚草屯糧」。,《楚辭．屈原．離騷》：「屯車其千乘兮，齊玉軑而並馳。」,,,
2019-04-AC-HMGQZX-4161,1606,1278,屯,(一)tún,[動],2,駐軍防守。如：「屯兵」、「屯紮」。,唐．李商隱〈行次西郊作一百韻〉：「但聞虜騎入，不見漢兵屯。」,,,
2019-04-AC-HMGQZX-4162,1606,1278,屯,(一)tún,[動],3,駐軍在戍地墾荒耕種。如：「屯田」。,《漢書．卷七九．馮奉世傳》：「於是遣奉世將萬二千人騎，以將屯為名。」,,,
2019-04-AC-HMGQZX-4165,1606,1278,屯,(一)tún,[名],2,軍營。,《管子．輕重乙》：「請以令發師置屯籍農。」,,,
2019-04-AC-HMGQZX-4167,124,3705,豚,tún,[名],0,小豬。亦泛指豬。,《孟子．梁惠王上》：「雞、豚、狗、彘之畜，無失其時。」,宋．陸游〈遊西山村〉詩：「莫笑農家臘酒渾，豐年留客足雞豚。」,,
2019-04-AC-HMGQZX-4168,24,5143,臀,tún,[名],1,人或某些動物身後兩腿上端與腰相連的部位。俗稱為「屁股」。,《易經．夬卦．九四》：「臀無膚，其行次且。」,《國語．周語下》：「且吾聞成公之生也，其母夢神規其臀以墨。」,,
2019-04-AC-HMGQZX-4169,24,5143,臀,tún,[名],2,器物的底部。,《周禮．冬官考工記．栗氏》：「其臀一寸，其實一豆。」,,,
2019-04-AC-HMGQZX-4170,45,4701,褪,(一)tùn,[動],1,脫下、脫掉。如：「褪下鐲子」。,元．王實甫《西廂記．第二本．第一折》：「羅衣寬褪，能消幾度黃昏？」,,,
2019-04-AC-HMGQZX-4172,45,4701,褪,(一)tùn,[動],3,凋謝。,宋．蘇軾〈蝶戀花．花褪殘紅青杏小〉詞：「花褪殘紅青杏小，燕子飛時，綠水人家繞。」,宋．辛棄疾〈生查子．梅子褪花時〉詞：「梅子褪花時，直與黃梅接。」,,
2019-04-AC-HMGQZX-4182,14,5455,恫,(一)tōng,[名],0,悲痛。,《聊齋志異．卷二．嬰寧》：「君倘不惜煩賣，使地下人消此怨恫。」,,,
2019-04-AC-HMGQZX-4184,10312,274,通,tōng,[形],2,流暢、暢達。如：「暢通」、「四通八達」、「你的作文寫得不夠通順。,宋．范仲淹〈岳陽樓記〉：「政通人和，百廢具興。」,,,
2019-04-AC-HMGQZX-4189,10312,274,通,tōng,[形],7,整個、全部。如：「通宵」、「通盤考量」。,《孟子．離婁下》：「匡章通國皆稱不孝焉，夫子與之遊，又從而禮貌之，敢問何也？」,,,
2019-04-AC-HMGQZX-4191,10312,274,通,tōng,[動],1,到達。如：「通到」、「通往」。,《國語．晉語二》：「道遠難通，望大難走。」,,,
2019-04-AC-HMGQZX-4192,10312,274,通,tōng,[動],2,往來、交往。如：「通商」、「通航」、「互通有無」。,《漢書．卷三七．季布傳》：「吾聞曹丘生非長者，勿與通。」,,,
2019-04-AC-HMGQZX-4193,10312,274,通,tōng,[動],3,報告、通曉。如：「通知」、「通報」。,《史記．卷四八．陳涉世家》：「自辯數，乃置，不肯為通。」,,,
2019-04-AC-HMGQZX-4194,10312,274,通,tōng,[動],4,明白、了解。如：「通曉」、「精通」。,《漢書．卷七二．王吉傳》：「今使俗吏得任子弟，率多驕驁，不通古今。」,,,
2019-04-AC-HMGQZX-4195,10312,274,通,tōng,[動],5,男女間發生不正常的關係。如：「私通」、「通姦」。,《左傳．桓公十八年》：「公會齊侯于濼，遂及文姜如齊，齊侯通焉。」,《漢書．卷五五．衛青傳》：「（鄭）季與主家僮衛媼通，生青。」,,
2019-04-AC-HMGQZX-4204,18241,136,同,(一)tóng,[動],3,,唐．錢起〈送鍾評事應宏詞下第東歸〉詩：「勸君稍盡離筵酒，千里佳期難再同。」,,,
2019-04-AC-HMGQZX-4205,18241,136,同,(一)tóng,[動],2,統一、齊一。,《書經．舜典》：「協時月正日，同律度量衡。」,宋．陸游〈示兒〉詩：「死去元知萬事空，但悲不見九州同。」,,
2019-04-AC-HMGQZX-4206,18241,136,同,(一)tóng,[動],3,一齊分享、從事等。如：「同甘苦，共患難。,《孫子．謀攻》：「不知三軍之事，而同三軍之政者，則軍士惑矣。」,,,
2019-04-AC-HMGQZX-4211,18241,136,同,(一)tóng,[名],1,和諧、和平。如：「促進世界大同」。,《禮記．禮運》：「是故謀閉而不興，盜竊亂賊而不作，故外戶而不閉，是謂大同。」,,,
2019-04-AC-HMGQZX-4216,216,3127,彤,tóng,[動],0,用紅色顏料塗飾器物。,漢．桓寬《鹽鐵論．散不足》：「唯瑚璉觴豆，而後彫文彤漆。」,,,
2019-04-AC-HMGQZX-4217,216,3127,彤,tóng,[形],0,赤紅色的。,《詩經．邶風．靜女》：「靜女其孌，貽我彤管。」,宋．李清照〈減字木蘭花．賣花擔上〉詞：「賣花擔上，買得一枝春欲放，淚染輕勻，猶帶彤霞曉露痕。」,,
2019-04-AC-HMGQZX-4219,2509,952,童,tóng,[名],1,古代獲罪入官為奴的男子。說文解字：「童，男有罪曰奴，奴曰童，女曰妾。,《漢書．卷九一．貨殖傳．巴寡婦清傳》：「羊彘千雙，童手指千。」,,,
2019-04-AC-HMGQZX-4221,2509,952,童,tóng,[名],3,小孩，未成年的人。如：「牧童」、「兒童」、「童叟無欺」。,《孟子．盡心上》：「孩提之童，無不知愛其親者。」,,,
2019-04-AC-HMGQZX-4222,2509,952,童,tóng,[名],4,愚昧、無知的人。,《國語．晉語四》：「聾聵不可使聽，童昏不可使謀。」,,,
2019-04-AC-HMGQZX-4227,226,3069,僮,(一)tóng,[名],1,未成年的人。,《左傳．哀公十一年》：「公為與其嬖僮汪錡乘皆死，皆殯。孔子曰：『能執干戈以衛社稷，可無殤也。』」,,,
2019-04-AC-HMGQZX-4228,226,3069,僮,(一)tóng,[名],2,奴僕、奴婢。如：「家僮」、「書僮」。,唐．柳宗元〈三戒．永某氏之鼠〉：「購僮羅捕之，殺鼠如丘。」,,,
2019-04-AC-HMGQZX-4230,112,3808,瞳,tóng,[名],0,眼珠。如：「瞳孔」、「瞳仁」。,《史記．卷七．項羽本紀．太史公曰》：「吾聞之周生曰：『舜目蓋重瞳子』，又聞項羽亦重瞳子。」,唐．李白〈登廣武古戰場懷古〉詩：「項王氣蓋世，紫電明雙瞳。」,,
2019-04-AC-HMGQZX-4233,127,3672,筒,tǒng,[名],1,竹管。,漢．王充《論衡．量知》：「截竹為筒，破以為牒，加筆墨之跡，乃成文字。」,唐．杜甫〈引水〉詩：「白帝城西萬竹蟠，接筒引水喉不乾。」,,
2019-04-AC-HMGQZX-4237,1555,1309,痛,tòng,[動],1,疼。如：「牙痛」、「頭痛」、「肚子痛」。,唐．白居易〈新樂府．新豐折臂翁〉：「至今風雨陰寒夜，直到天明痛不眠。」,,,
2019-04-AC-HMGQZX-4238,1555,1309,痛,tòng,[動],2,悲傷、傷悼。如：「哀痛」、「悲痛」。,《史記．卷五．秦本紀》：「寡人思念先君之意，常痛於心。」,,,
2019-04-AC-HMGQZX-4239,1555,1309,痛,tòng,[動],3,憐惜、憐愛。,《聊齋志異．卷一○．胭脂》：「堂下相遇，靦然含涕，似有痛惜之詞，而未可言也。」,宋．晁沖之〈陸元釣寄日注茶〉詩：「爭新鬥試誇擊拂，風俗移人可深痛。」,,
2019-04-AC-HMGQZX-4240,1555,1309,痛,tòng,[動],4,憎恨。,《國語．楚語下》：「又能上下說於鬼神，順道其欲惡，使神無有怨痛於楚國。」,《史記．卷九二．淮陰侯傳》：「秦父兄怨此三人，痛入骨髓。」,,
2019-04-AC-HMGQZX-4241,1555,1309,痛,tòng,[副],0,極、盡情、澈底。如：「痛罵」、「痛飲」、「痛快」、「痛改前非」。,《管子．七臣七主》：「姦臣痛言人情以驚主。」,,,
2019-04-AC-HMGQZX-4250,20846,117,那,(三)nǎ,[代],0,表示疑問。,唐．王建〈寒食行〉：「紙錢那得到黃泉？」,,,
2019-04-AC-HMGQZX-4251,20846,117,那,(三)nǎ,[副],0,怎。,宋．辛棄疾〈瑞鷓鴣．膠膠擾擾幾時休〉詞：「那堪愁上更添愁。」,,,
2019-04-AC-HMGQZX-4254,579,2141,衲,nà,[名],1,僧、和尚。,唐．戴叔倫〈題橫山寺〉詩：「老衲供茶碗，斜陽送客舟。」,,,
2019-04-AC-HMGQZX-4255,579,2141,衲,nà,[名],2,僧衣。,《紅樓夢．第二五》：「破衲芒鞋無住跡，腌臢更有滿頭瘡。」,唐．戴叔倫〈寄贈翠巖奉上人〉詩：「挂衲雲林淨，翻經石榻涼。」,,
2019-04-AC-HMGQZX-4256,579,2141,衲,nà,[動],0,縫補、縫織。,宋．劉克莊〈同孫季蕃遊淨居諸庵〉詩：「戒衣皆自衲，因講始停針。」,,,
2019-04-AC-HMGQZX-4257,20846,117,那,(一)nà,[形],0,指示詞。指比較遠的人、事、物。相對於「這」。如：「我很喜歡那個人。,宋．辛棄疾〈醜奴兒．千峰雲起〉詞：「山那畔，別有人間。」,,,
2019-04-AC-HMGQZX-4267,20016,121,乃,nǎi,[代],1,你、你的。如：「乃母」、「乃兄」。,宋．陸游〈示兒〉詩：「王師北定中原日，家祭無忘告乃翁。」,,,
2019-04-AC-HMGQZX-4268,20016,121,乃,nǎi,[代],2,他、他的。,《周禮．天官．小宰》：「各脩乃職。」,,,
2019-04-AC-HMGQZX-4269,20016,121,乃,nǎi,[動],0,是。如：「失敗乃成功之母。,《史記．卷八．高祖本紀》：「呂公女乃呂后也，生孝惠帝。」,,,
2019-04-AC-HMGQZX-4270,20016,121,乃,nǎi,[連],1,然後、於是。,《史記．卷七七．魏公子傳》：「侯生視公子色終不變，乃謝客就車。」,,,
2019-04-AC-HMGQZX-4271,20016,121,乃,nǎi,[連],2,卻。,《漢書．卷三五．吳王劉濞傳》：「不改過自新，乃益驕恣。」,,,
2019-04-AC-HMGQZX-4272,20016,121,乃,nǎi,[連],3,而。,《荀子．正論》：「然則鬥與不鬥邪，亡於辱之與不辱也，乃在於惡之與不惡也。」,,,
2019-04-AC-HMGQZX-4273,20016,121,乃,nǎi,[連],4,若、如果。,《孟子．公孫丑上》：「乃所願，則學孔子也。」,,,
2019-04-AC-HMGQZX-4274,20016,121,乃,nǎi,[副],1,竟、居然。,《列子．湯問》：「人之巧乃可與造化者同功乎？」,《史記．卷一○二．張釋之傳》：「而廷尉乃當之罰金！」,,
2019-04-AC-HMGQZX-4275,20016,121,乃,nǎi,[副],2,才、始。,《禮記．月令》：「是月也，日夜分，雷乃發聲。」,,,
2019-04-AC-HMGQZX-4276,20016,121,乃,nǎi,[助],0,語助詞。用於發語或轉折。,《書經．大禹謨》：「帝德廣運，乃聖乃神，乃武乃文。」,,,
2019-04-AC-HMGQZX-4282,1922,1137,奈,nài,[動],2,對付、安頓、處置。通常與「何」連用。,《國語．晉語二》：「吾君老矣，國家多難，伯氏不出，奈吾君何？」,,,
2019-04-AC-HMGQZX-4286,395,2497,耐,nài,[動],0,忍受、承受。如：「忍耐」、「吃苦耐勞」。,唐．李煜〈浪淘沙．簾外雨潺潺〉詞：「簾外雨潺潺，春意闌珊，羅衾不耐五更寒。」,,,
2019-04-AC-HMGQZX-4288,395,2497,耐,nài,[名],1,古代的一種刑罰。只剃去鬢鬚而不剃髮的輕刑。,《漢書．卷一．高帝紀下》：「春，令郎中有罪耐以上，請之。」,,,
2019-04-AC-HMGQZX-4290,22,5198,鼐,nài,[名],0,大鼎。,《詩經．周頌．絲衣》：「鼐鼎及鼒。」,,,
2019-04-AC-HMGQZX-4297,47,4667,淖,nào,[名],0,爛泥。如：「泥淖」。,《左傳．成公十六年》：「欒、范以其族夾公行，陷于淖。」,《聊齋志異．卷一．王成》：「見往來行人，踐淖沒脛，心畏苦之。」,,
2019-04-AC-HMGQZX-4298,47,4667,淖,nào,[形],0,溼潤。,《管子．地員》：「五粟之狀，淖而不肕。」,,,
2019-04-AC-HMGQZX-4299,571,2152,耨,nòu,[名],0,除草的農具。,《漢書．卷九九．王莽傳》：「予之南巡，必躬載耨，每縣則媷，以勸南偽。」,,,
2019-04-AC-HMGQZX-4300,571,2152,耨,nòu,[動],0,除草。如：「深耕易耨」。,《孟子．梁惠王上》：「彼奪其民時，使不得耕耨，以養其父母。」,,,
2019-04-AC-HMGQZX-4301,2254,1026,男,nán,[名],1,男人，與「女」相對。,《禮記．禮運》：「男有分，女有歸。」,,,
2019-04-AC-HMGQZX-4302,2254,1026,男,nán,[名],2,兒子。如：「長男」。,《左傳．哀公三年》：「南氏生男，則以告於君與大夫而立之。」,唐．杜甫〈石壕吏〉詩：「一男附書至，二男新戰死。」,,
2019-04-AC-HMGQZX-4303,2254,1026,男,nán,[名],3,兒子在父母前的自稱。,宋．歐陽修〈瀧岡阡表〉：「十有五日乙亥，男推誠保德崇仁翊戴功臣，觀文殿學士，特進行兵部尚書。」,,,
2019-04-AC-HMGQZX-4304,2254,1026,男,nán,[名],4,古代封建制度五等爵的最末一等，即男爵。,《禮記．王制》：「王者之制祿爵，公、侯、伯、子、男凡五等。」,,,
2019-04-AC-HMGQZX-4309,17466,144,南,(一)nán,[動],0,向南行、向南移動。,《周禮．地官．大司徒》：「日南則景短，多暑。」,《宋史．卷四二八．道學傳二．楊時傳》：「其歸也，顥目送之曰：『吾道南矣！』」,,
2019-04-AC-HMGQZX-4310,17466,144,南,(一)nán,[形],0,南邊的。如：「南岸」、「南極」。,《陳書．卷二一．王固傳》：「魏人以南人嗜魚，大設罟網。」,,,
2019-04-AC-HMGQZX-4312,41,4781,赧,nǎn,[形],0,害羞慚愧而臉紅。如：「赧顏」、「羞赧」。,唐．沈既濟《任氏傳》：「鄭子赧而隱。」,,,
2019-04-AC-HMGQZX-4313,334,2674,嫩,nèn,[形],1,初生柔弱的樣子。如：「嫩芽」、「嬌嫩」。,唐．杜甫〈奉酬李都督表丈早春作〉詩：「紅入桃花嫩，青歸柳葉新。」,,,
2019-04-AC-HMGQZX-4315,334,2674,嫩,nèn,[形],3,經驗少、不老練。如：「他太嫩了。」、「她臉皮嫩，不敢上場。,《醒世恆言．卷三．賣油郎獨占花魁》：「做小娘的不是個軟殼雞蛋，怎的這般嫩得緊？」,,,
2019-04-AC-HMGQZX-4317,334,2674,嫩,nèn,[副],1,顏色輕淡。如：「嫩黃」、「嫩綠」。,唐．白居易〈山石榴寄元九〉詩：「千房萬葉一時新，嫩紫殷紅鮮麴塵。」,,,
2019-04-AC-HMGQZX-4318,334,2674,嫩,nèn,[副],2,輕微、微薄。如：「嫩涼」。,宋．辛棄疾〈念奴嬌．江南盡處〉詞：「還似籬落孤山，嫩寒清曉。」,,,
2019-04-AC-HMGQZX-4319,743,1924,囊,náng,[名],1,口袋、袋子。如：「行囊」、「香囊」、「錦囊」、「探囊取物」。,唐．杜甫〈重贈鄭鍊〉詩：「鄭子將行罷使臣，囊無一物獻尊親。」,,,
2019-04-AC-HMGQZX-4322,743,1924,囊,náng,[動],0,用袋子盛裝物品。,《聊齋志異．卷一．王成》：「囊貨就路，中途遇雨，衣履浸濡。」,,,
2019-04-AC-HMGQZX-4328,29414,78,能,néng,[名],1,傳說中的動物。如熊，足似鹿。,唐．韓愈〈憶昨行和張十一〉詩：「近者三姦悉破碎，羽窟無底幽黃能。」,,,
2019-04-AC-HMGQZX-4329,29414,78,能,néng,[名],2,能力、才幹。如：「逞能」、「智能」。,《論語．子罕》：「夫子聖者與？何其多能也。」,,,
2019-04-AC-HMGQZX-4330,29414,78,能,néng,[名],3,人才、有才能的人。,《禮記．禮運》：「選賢與能，講信脩睦。」,,,
2019-04-AC-HMGQZX-4331,29414,78,能,néng,[名],4,用途、功用。,唐．柳宗元〈愚溪詩序〉：「可以染也，名之以其能，故謂之染溪。」,,,
2019-04-AC-HMGQZX-4334,29414,78,能,néng,[形],0,有才幹的。如：「能人」、「能者多勞」。,《孟子．公孫丑上》：「賢者在位，能者在職。」,,,
2019-04-AC-HMGQZX-4335,29414,78,能,néng,[動],1,可以做、有才幹。,《論語．先進》：「非曰能之，願學焉。」,《荀子．勸學》：「假舟楫者，非能水也，而絕江河。」,,
2019-04-AC-HMGQZX-4336,29414,78,能,néng,[動],2,投契、睦。,《史記．卷五三．蕭相國世家》：「何素不與曹參相能。」,,,
2019-04-AC-HMGQZX-4337,29414,78,能,néng,[動],3,及、到。,《戰國策．趙策一》：「韓與秦接境壤界，其地不能千里。」,,,
2019-04-AC-HMGQZX-4338,29414,78,能,néng,[副],1,可以、能夠。,《論語．述而》：「聞義不能徙，不善不能改，是吾憂也。」,唐．杜甫〈贈衛八處士〉詩：「少壯能幾時？鬢髮各已蒼。」,,
2019-04-AC-HMGQZX-4339,29414,78,能,néng,[副],2,只、僅僅。,唐．杜甫〈月〉詩：「只益丹心苦，能添白髮明。」,宋．蘇軾〈舟中夜起〉詩：「此生忽忽憂患裡，清境過眼能須臾。」,,
